date,holiday,title
1991年12月23日,True,天皇誕生日
1991年12月24日,False,
1991年12月25日,False,
1991年12月26日,False,
1991年12月27日,False,
1991年12月28日,False,
1991年12月29日,False,
1991年12月30日,False,
1991年12月31日,False,
1992年1月1日,True,元日
1992年1月2日,False,
1992年1月3日,False,
1992年1月4日,False,
1992年1月5日,False,
1992年1月6日,False,
1992年1月7日,False,
1992年1月8日,False,
1992年1月9日,False,
1992年1月10日,False,
1992年1月11日,False,
1992年1月12日,False,
1992年1月13日,False,
1992年1月14日,False,
1992年1月15日,True,成人の日
1992年1月16日,False,
1992年1月17日,False,
1992年1月18日,False,
1992年1月19日,False,
1992年1月20日,False,
1992年1月21日,False,
1992年1月22日,False,
1992年1月23日,False,
1992年1月24日,False,
1992年1月25日,False,
1992年1月26日,False,
1992年1月27日,False,
1992年1月28日,False,
1992年1月29日,False,
1992年1月30日,False,
1992年1月31日,False,
1992年2月1日,False,
1992年2月2日,False,
1992年2月3日,False,
1992年2月4日,False,
1992年2月5日,False,
1992年2月6日,False,
1992年2月7日,False,
1992年2月8日,False,
1992年2月9日,False,
1992年2月10日,False,
1992年2月11日,True,建国記念の日
1992年2月12日,False,
1992年2月13日,False,
1992年2月14日,False,
1992年2月15日,False,
1992年2月16日,False,
1992年2月17日,False,
1992年2月18日,False,
1992年2月19日,False,
1992年2月20日,False,
1992年2月21日,False,
1992年2月22日,False,
1992年2月23日,False,
1992年2月24日,False,
1992年2月25日,False,
1992年2月26日,False,
1992年2月27日,False,
1992年2月28日,False,
1992年2月29日,False,
1992年3月1日,False,
1992年3月2日,False,
1992年3月3日,False,
1992年3月4日,False,
1992年3月5日,False,
1992年3月6日,False,
1992年3月7日,False,
1992年3月8日,False,
1992年3月9日,False,
1992年3月10日,False,
1992年3月11日,False,
1992年3月12日,False,
1992年3月13日,False,
1992年3月14日,False,
1992年3月15日,False,
1992年3月16日,False,
1992年3月17日,False,
1992年3月18日,False,
1992年3月19日,False,
1992年3月20日,True,春分の日
1992年3月21日,False,
1992年3月22日,False,
1992年3月23日,False,
1992年3月24日,False,
1992年3月25日,False,
1992年3月26日,False,
1992年3月27日,False,
1992年3月28日,False,
1992年3月29日,False,
1992年3月30日,False,
1992年3月31日,False,
1992年4月1日,False,
1992年4月2日,False,
1992年4月3日,False,
1992年4月4日,False,
1992年4月5日,False,
1992年4月6日,False,
1992年4月7日,False,
1992年4月8日,False,
1992年4月9日,False,
1992年4月10日,False,
1992年4月11日,False,
1992年4月12日,False,
1992年4月13日,False,
1992年4月14日,False,
1992年4月15日,False,
1992年4月16日,False,
1992年4月17日,False,
1992年4月18日,False,
1992年4月19日,False,
1992年4月20日,False,
1992年4月21日,False,
1992年4月22日,False,
1992年4月23日,False,
1992年4月24日,False,
1992年4月25日,False,
1992年4月26日,False,
1992年4月27日,False,
1992年4月28日,False,
1992年4月29日,True,みどりの日
1992年4月30日,False,
1992年5月1日,False,
1992年5月2日,False,
1992年5月3日,True,憲法記念日
1992年5月4日,False,
1992年5月5日,True,こどもの日
1992年5月6日,False,
1992年5月7日,False,
1992年5月8日,False,
1992年5月9日,False,
1992年5月10日,False,
1992年5月11日,False,
1992年5月12日,False,
1992年5月13日,False,
1992年5月14日,False,
1992年5月15日,False,
1992年5月16日,False,
1992年5月17日,False,
1992年5月18日,False,
1992年5月19日,False,
1992年5月20日,False,
1992年5月21日,False,
1992年5月22日,False,
1992年5月23日,False,
1992年5月24日,False,
1992年5月25日,False,
1992年5月26日,False,
1992年5月27日,False,
1992年5月28日,False,
1992年5月29日,False,
1992年5月30日,False,
1992年5月31日,False,
1992年6月1日,False,
1992年6月2日,False,
1992年6月3日,False,
1992年6月4日,False,
1992年6月5日,False,
1992年6月6日,False,
1992年6月7日,False,
1992年6月8日,False,
1992年6月9日,False,
1992年6月10日,False,
1992年6月11日,False,
1992年6月12日,False,
1992年6月13日,False,
1992年6月14日,False,
1992年6月15日,False,
1992年6月16日,False,
1992年6月17日,False,
1992年6月18日,False,
1992年6月19日,False,
1992年6月20日,False,
1992年6月21日,False,
1992年6月22日,False,
1992年6月23日,False,
1992年6月24日,False,
1992年6月25日,False,
1992年6月26日,False,
1992年6月27日,False,
1992年6月28日,False,
1992年6月29日,False,
1992年6月30日,False,
1992年7月1日,False,
1992年7月2日,False,
1992年7月3日,False,
1992年7月4日,False,
1992年7月5日,False,
1992年7月6日,False,
1992年7月7日,False,
1992年7月8日,False,
1992年7月9日,False,
1992年7月10日,False,
1992年7月11日,False,
1992年7月12日,False,
1992年7月13日,False,
1992年7月14日,False,
1992年7月15日,False,
1992年7月16日,False,
1992年7月17日,False,
1992年7月18日,False,
1992年7月19日,False,
1992年7月20日,False,
1992年7月21日,False,
1992年7月22日,False,
1992年7月23日,False,
1992年7月24日,False,
1992年7月25日,False,
1992年7月26日,False,
1992年7月27日,False,
1992年7月28日,False,
1992年7月29日,False,
1992年7月30日,False,
1992年7月31日,False,
1992年8月1日,False,
1992年8月2日,False,
1992年8月3日,False,
1992年8月4日,False,
1992年8月5日,False,
1992年8月6日,False,
1992年8月7日,False,
1992年8月8日,False,
1992年8月9日,False,
1992年8月10日,False,
1992年8月11日,False,
1992年8月12日,False,
1992年8月13日,False,
1992年8月14日,False,
1992年8月15日,False,
1992年8月16日,False,
1992年8月17日,False,
1992年8月18日,False,
1992年8月19日,False,
1992年8月20日,False,
1992年8月21日,False,
1992年8月22日,False,
1992年8月23日,False,
1992年8月24日,False,
1992年8月25日,False,
1992年8月26日,False,
1992年8月27日,False,
1992年8月28日,False,
1992年8月29日,False,
1992年8月30日,False,
1992年8月31日,False,
1992年9月1日,False,
1992年9月2日,False,
1992年9月3日,False,
1992年9月4日,False,
1992年9月5日,False,
1992年9月6日,False,
1992年9月7日,False,
1992年9月8日,False,
1992年9月9日,False,
1992年9月10日,False,
1992年9月11日,False,
1992年9月12日,False,
1992年9月13日,False,
1992年9月14日,False,
1992年9月15日,True,敬老の日
1992年9月16日,False,
1992年9月17日,False,
1992年9月18日,False,
1992年9月19日,False,
1992年9月20日,False,
1992年9月21日,False,
1992年9月22日,False,
1992年9月23日,True,秋分の日
1992年9月24日,False,
1992年9月25日,False,
1992年9月26日,False,
1992年9月27日,False,
1992年9月28日,False,
1992年9月29日,False,
1992年9月30日,False,
1992年10月1日,False,
1992年10月2日,False,
1992年10月3日,False,
1992年10月4日,False,
1992年10月5日,False,
1992年10月6日,False,
1992年10月7日,False,
1992年10月8日,False,
1992年10月9日,False,
1992年10月10日,True,体育の日
1992年10月11日,False,
1992年10月12日,False,
1992年10月13日,False,
1992年10月14日,False,
1992年10月15日,False,
1992年10月16日,False,
1992年10月17日,False,
1992年10月18日,False,
1992年10月19日,False,
1992年10月20日,False,
1992年10月21日,False,
1992年10月22日,False,
1992年10月23日,False,
1992年10月24日,False,
1992年10月25日,False,
1992年10月26日,False,
1992年10月27日,False,
1992年10月28日,False,
1992年10月29日,False,
1992年10月30日,False,
1992年10月31日,False,
1992年11月1日,False,
1992年11月2日,False,
1992年11月3日,True,文化の日
1992年11月4日,False,
1992年11月5日,False,
1992年11月6日,False,
1992年11月7日,False,
1992年11月8日,False,
1992年11月9日,False,
1992年11月10日,False,
1992年11月11日,False,
1992年11月12日,False,
1992年11月13日,False,
1992年11月14日,False,
1992年11月15日,False,
1992年11月16日,False,
1992年11月17日,False,
1992年11月18日,False,
1992年11月19日,False,
1992年11月20日,False,
1992年11月21日,False,
1992年11月22日,False,
1992年11月23日,True,勤労感謝の日
1992年11月24日,False,
1992年11月25日,False,
1992年11月26日,False,
1992年11月27日,False,
1992年11月28日,False,
1992年11月29日,False,
1992年11月30日,False,
1992年12月1日,False,
1992年12月2日,False,
1992年12月3日,False,
1992年12月4日,False,
1992年12月5日,False,
1992年12月6日,False,
1992年12月7日,False,
1992年12月8日,False,
1992年12月9日,False,
1992年12月10日,False,
1992年12月11日,False,
1992年12月12日,False,
1992年12月13日,False,
1992年12月14日,False,
1992年12月15日,False,
1992年12月16日,False,
1992年12月17日,False,
1992年12月18日,False,
1992年12月19日,False,
1992年12月20日,False,
1992年12月21日,False,
1992年12月22日,False,
1992年12月23日,True,天皇誕生日
1992年12月24日,False,
1992年12月25日,False,
1992年12月26日,False,
1992年12月27日,False,
1992年12月28日,False,
1992年12月29日,False,
1992年12月30日,False,
1992年12月31日,False,
1993年1月1日,True,元日
1993年1月2日,False,
1993年1月3日,False,
1993年1月4日,False,
1993年1月5日,False,
1993年1月6日,False,
1993年1月7日,False,
1993年1月8日,False,
1993年1月9日,False,
1993年1月10日,False,
1993年1月11日,False,
1993年1月12日,False,
1993年1月13日,False,
1993年1月14日,False,
1993年1月15日,True,成人の日
1993年1月16日,False,
1993年1月17日,False,
1993年1月18日,False,
1993年1月19日,False,
1993年1月20日,False,
1993年1月21日,False,
1993年1月22日,False,
1993年1月23日,False,
1993年1月24日,False,
1993年1月25日,False,
1993年1月26日,False,
1993年1月27日,False,
1993年1月28日,False,
1993年1月29日,False,
1993年1月30日,False,
1993年1月31日,False,
1993年2月1日,False,
1993年2月2日,False,
1993年2月3日,False,
1993年2月4日,False,
1993年2月5日,False,
1993年2月6日,False,
1993年2月7日,False,
1993年2月8日,False,
1993年2月9日,False,
1993年2月10日,False,
1993年2月11日,True,建国記念の日
1993年2月12日,False,
1993年2月13日,False,
1993年2月14日,False,
1993年2月15日,False,
1993年2月16日,False,
1993年2月17日,False,
1993年2月18日,False,
1993年2月19日,False,
1993年2月20日,False,
1993年2月21日,False,
1993年2月22日,False,
1993年2月23日,False,
1993年2月24日,False,
1993年2月25日,False,
1993年2月26日,False,
1993年2月27日,False,
1993年2月28日,False,
1993年3月1日,False,
1993年3月2日,False,
1993年3月3日,False,
1993年3月4日,False,
1993年3月5日,False,
1993年3月6日,False,
1993年3月7日,False,
1993年3月8日,False,
1993年3月9日,False,
1993年3月10日,False,
1993年3月11日,False,
1993年3月12日,False,
1993年3月13日,False,
1993年3月14日,False,
1993年3月15日,False,
1993年3月16日,False,
1993年3月17日,False,
1993年3月18日,False,
1993年3月19日,True,春分の日
1993年3月20日,False,
1993年3月21日,False,
1993年3月22日,False,
1993年3月23日,False,
1993年3月24日,False,
1993年3月25日,False,
1993年3月26日,False,
1993年3月27日,False,
1993年3月28日,False,
1993年3月29日,False,
1993年3月30日,False,
1993年3月31日,False,
1993年4月1日,False,
1993年4月2日,False,
1993年4月3日,False,
1993年4月4日,False,
1993年4月5日,False,
1993年4月6日,False,
1993年4月7日,False,
1993年4月8日,False,
1993年4月9日,False,
1993年4月10日,False,
1993年4月11日,False,
1993年4月12日,False,
1993年4月13日,False,
1993年4月14日,False,
1993年4月15日,False,
1993年4月16日,False,
1993年4月17日,False,
1993年4月18日,False,
1993年4月19日,False,
1993年4月20日,False,
1993年4月21日,False,
1993年4月22日,False,
1993年4月23日,False,
1993年4月24日,False,
1993年4月25日,False,
1993年4月26日,False,
1993年4月27日,False,
1993年4月28日,False,
1993年4月29日,True,みどりの日
1993年4月30日,False,
1993年5月1日,False,
1993年5月2日,False,
1993年5月3日,True,憲法記念日
1993年5月4日,False,
1993年5月5日,True,こどもの日
1993年5月6日,False,
1993年5月7日,False,
1993年5月8日,False,
1993年5月9日,False,
1993年5月10日,False,
1993年5月11日,False,
1993年5月12日,False,
1993年5月13日,False,
1993年5月14日,False,
1993年5月15日,False,
1993年5月16日,False,
1993年5月17日,False,
1993年5月18日,False,
1993年5月19日,False,
1993年5月20日,False,
1993年5月21日,False,
1993年5月22日,False,
1993年5月23日,False,
1993年5月24日,False,
1993年5月25日,False,
1993年5月26日,False,
1993年5月27日,False,
1993年5月28日,False,
1993年5月29日,False,
1993年5月30日,False,
1993年5月31日,False,
1993年6月1日,False,
1993年6月2日,False,
1993年6月3日,False,
1993年6月4日,False,
1993年6月5日,False,
1993年6月6日,False,
1993年6月7日,False,
1993年6月8日,False,
1993年6月9日,False,
1993年6月10日,False,
1993年6月11日,False,
1993年6月12日,False,
1993年6月13日,False,
1993年6月14日,False,
1993年6月15日,False,
1993年6月16日,False,
1993年6月17日,False,
1993年6月18日,False,
1993年6月19日,False,
1993年6月20日,False,
1993年6月21日,False,
1993年6月22日,False,
1993年6月23日,False,
1993年6月24日,False,
1993年6月25日,False,
1993年6月26日,False,
1993年6月27日,False,
1993年6月28日,False,
1993年6月29日,False,
1993年6月30日,False,
1993年7月1日,False,
1993年7月2日,False,
1993年7月3日,False,
1993年7月4日,False,
1993年7月5日,False,
1993年7月6日,False,
1993年7月7日,False,
1993年7月8日,False,
1993年7月9日,False,
1993年7月10日,False,
1993年7月11日,False,
1993年7月12日,False,
1993年7月13日,False,
1993年7月14日,False,
1993年7月15日,False,
1993年7月16日,False,
1993年7月17日,False,
1993年7月18日,False,
1993年7月19日,False,
1993年7月20日,False,
1993年7月21日,False,
1993年7月22日,False,
1993年7月23日,False,
1993年7月24日,False,
1993年7月25日,False,
1993年7月26日,False,
1993年7月27日,False,
1993年7月28日,False,
1993年7月29日,False,
1993年7月30日,False,
1993年7月31日,False,
1993年8月1日,False,
1993年8月2日,False,
1993年8月3日,False,
1993年8月4日,False,
1993年8月5日,False,
1993年8月6日,False,
1993年8月7日,False,
1993年8月8日,False,
1993年8月9日,False,
1993年8月10日,False,
1993年8月11日,False,
1993年8月12日,False,
1993年8月13日,False,
1993年8月14日,False,
1993年8月15日,False,
1993年8月16日,False,
1993年8月17日,False,
1993年8月18日,False,
1993年8月19日,False,
1993年8月20日,False,
1993年8月21日,False,
1993年8月22日,False,
1993年8月23日,False,
1993年8月24日,False,
1993年8月25日,False,
1993年8月26日,False,
1993年8月27日,False,
1993年8月28日,False,
1993年8月29日,False,
1993年8月30日,False,
1993年8月31日,False,
1993年9月1日,False,
1993年9月2日,False,
1993年9月3日,False,
1993年9月4日,False,
1993年9月5日,False,
1993年9月6日,False,
1993年9月7日,False,
1993年9月8日,False,
1993年9月9日,False,
1993年9月10日,False,
1993年9月11日,False,
1993年9月12日,False,
1993年9月13日,False,
1993年9月14日,False,
1993年9月15日,True,敬老の日
1993年9月16日,False,
1993年9月17日,False,
1993年9月18日,False,
1993年9月19日,False,
1993年9月20日,False,
1993年9月21日,False,
1993年9月22日,True,秋分の日
1993年9月23日,False,
1993年9月24日,False,
1993年9月25日,False,
1993年9月26日,False,
1993年9月27日,False,
1993年9月28日,False,
1993年9月29日,False,
1993年9月30日,False,
1993年10月1日,False,
1993年10月2日,False,
1993年10月3日,False,
1993年10月4日,False,
1993年10月5日,False,
1993年10月6日,False,
1993年10月7日,False,
1993年10月8日,False,
1993年10月9日,False,
1993年10月10日,True,体育の日
1993年10月11日,False,
1993年10月12日,False,
1993年10月13日,False,
1993年10月14日,False,
1993年10月15日,False,
1993年10月16日,False,
1993年10月17日,False,
1993年10月18日,False,
1993年10月19日,False,
1993年10月20日,False,
1993年10月21日,False,
1993年10月22日,False,
1993年10月23日,False,
1993年10月24日,False,
1993年10月25日,False,
1993年10月26日,False,
1993年10月27日,False,
1993年10月28日,False,
1993年10月29日,False,
1993年10月30日,False,
1993年10月31日,False,
1993年11月1日,False,
1993年11月2日,False,
1993年11月3日,True,文化の日
1993年11月4日,False,
1993年11月5日,False,
1993年11月6日,False,
1993年11月7日,False,
1993年11月8日,False,
1993年11月9日,False,
1993年11月10日,False,
1993年11月11日,False,
1993年11月12日,False,
1993年11月13日,False,
1993年11月14日,False,
1993年11月15日,False,
1993年11月16日,False,
1993年11月17日,False,
1993年11月18日,False,
1993年11月19日,False,
1993年11月20日,False,
1993年11月21日,False,
1993年11月22日,False,
1993年11月23日,True,勤労感謝の日
1993年11月24日,False,
1993年11月25日,False,
1993年11月26日,False,
1993年11月27日,False,
1993年11月28日,False,
1993年11月29日,False,
1993年11月30日,False,
1993年12月1日,False,
1993年12月2日,False,
1993年12月3日,False,
1993年12月4日,False,
1993年12月5日,False,
1993年12月6日,False,
1993年12月7日,False,
1993年12月8日,False,
1993年12月9日,False,
1993年12月10日,False,
1993年12月11日,False,
1993年12月12日,False,
1993年12月13日,False,
1993年12月14日,False,
1993年12月15日,False,
1993年12月16日,False,
1993年12月17日,False,
1993年12月18日,False,
1993年12月19日,False,
1993年12月20日,False,
1993年12月21日,False,
1993年12月22日,False,
1993年12月23日,True,天皇誕生日
1993年12月24日,False,
1993年12月25日,False,
1993年12月26日,False,
1993年12月27日,False,
1993年12月28日,False,
1993年12月29日,False,
1993年12月30日,False,
1993年12月31日,False,
1994年1月1日,True,元日
1994年1月2日,False,
1994年1月3日,False,
1994年1月4日,False,
1994年1月5日,False,
1994年1月6日,False,
1994年1月7日,False,
1994年1月8日,False,
1994年1月9日,False,
1994年1月10日,False,
1994年1月11日,False,
1994年1月12日,False,
1994年1月13日,False,
1994年1月14日,False,
1994年1月15日,True,成人の日
1994年1月16日,False,
1994年1月17日,False,
1994年1月18日,False,
1994年1月19日,False,
1994年1月20日,False,
1994年1月21日,False,
1994年1月22日,False,
1994年1月23日,False,
1994年1月24日,False,
1994年1月25日,False,
1994年1月26日,False,
1994年1月27日,False,
1994年1月28日,False,
1994年1月29日,False,
1994年1月30日,False,
1994年1月31日,False,
1994年2月1日,False,
1994年2月2日,False,
1994年2月3日,False,
1994年2月4日,False,
1994年2月5日,False,
1994年2月6日,False,
1994年2月7日,False,
1994年2月8日,False,
1994年2月9日,False,
1994年2月10日,False,
1994年2月11日,True,建国記念の日
1994年2月12日,False,
1994年2月13日,False,
1994年2月14日,False,
1994年2月15日,False,
1994年2月16日,False,
1994年2月17日,False,
1994年2月18日,False,
1994年2月19日,False,
1994年2月20日,False,
1994年2月21日,False,
1994年2月22日,False,
1994年2月23日,False,
1994年2月24日,False,
1994年2月25日,False,
1994年2月26日,False,
1994年2月27日,False,
1994年2月28日,False,
1994年3月1日,False,
1994年3月2日,False,
1994年3月3日,False,
1994年3月4日,False,
1994年3月5日,False,
1994年3月6日,False,
1994年3月7日,False,
1994年3月8日,False,
1994年3月9日,False,
1994年3月10日,False,
1994年3月11日,False,
1994年3月12日,False,
1994年3月13日,False,
1994年3月14日,False,
1994年3月15日,False,
1994年3月16日,False,
1994年3月17日,False,
1994年3月18日,False,
1994年3月19日,False,
1994年3月20日,True,春分の日
1994年3月21日,False,
1994年3月22日,False,
1994年3月23日,False,
1994年3月24日,False,
1994年3月25日,False,
1994年3月26日,False,
1994年3月27日,False,
1994年3月28日,False,
1994年3月29日,False,
1994年3月30日,False,
1994年3月31日,False,
1994年4月1日,False,
1994年4月2日,False,
1994年4月3日,False,
1994年4月4日,False,
1994年4月5日,False,
1994年4月6日,False,
1994年4月7日,False,
1994年4月8日,False,
1994年4月9日,False,
1994年4月10日,False,
1994年4月11日,False,
1994年4月12日,False,
1994年4月13日,False,
1994年4月14日,False,
1994年4月15日,False,
1994年4月16日,False,
1994年4月17日,False,
1994年4月18日,False,
1994年4月19日,False,
1994年4月20日,False,
1994年4月21日,False,
1994年4月22日,False,
1994年4月23日,False,
1994年4月24日,False,
1994年4月25日,False,
1994年4月26日,False,
1994年4月27日,False,
1994年4月28日,False,
1994年4月29日,True,みどりの日
1994年4月30日,False,
1994年5月1日,False,
1994年5月2日,False,
1994年5月3日,True,憲法記念日
1994年5月4日,False,
1994年5月5日,True,こどもの日
1994年5月6日,False,
1994年5月7日,False,
1994年5月8日,False,
1994年5月9日,False,
1994年5月10日,False,
1994年5月11日,False,
1994年5月12日,False,
1994年5月13日,False,
1994年5月14日,False,
1994年5月15日,False,
1994年5月16日,False,
1994年5月17日,False,
1994年5月18日,False,
1994年5月19日,False,
1994年5月20日,False,
1994年5月21日,False,
1994年5月22日,False,
1994年5月23日,False,
1994年5月24日,False,
1994年5月25日,False,
1994年5月26日,False,
1994年5月27日,False,
1994年5月28日,False,
1994年5月29日,False,
1994年5月30日,False,
1994年5月31日,False,
1994年6月1日,False,
1994年6月2日,False,
1994年6月3日,False,
1994年6月4日,False,
1994年6月5日,False,
1994年6月6日,False,
1994年6月7日,False,
1994年6月8日,False,
1994年6月9日,False,
1994年6月10日,False,
1994年6月11日,False,
1994年6月12日,False,
1994年6月13日,False,
1994年6月14日,False,
1994年6月15日,False,
1994年6月16日,False,
1994年6月17日,False,
1994年6月18日,False,
1994年6月19日,False,
1994年6月20日,False,
1994年6月21日,False,
1994年6月22日,False,
1994年6月23日,False,
1994年6月24日,False,
1994年6月25日,False,
1994年6月26日,False,
1994年6月27日,False,
1994年6月28日,False,
1994年6月29日,False,
1994年6月30日,False,
1994年7月1日,False,
1994年7月2日,False,
1994年7月3日,False,
1994年7月4日,False,
1994年7月5日,False,
1994年7月6日,False,
1994年7月7日,False,
1994年7月8日,False,
1994年7月9日,False,
1994年7月10日,False,
1994年7月11日,False,
1994年7月12日,False,
1994年7月13日,False,
1994年7月14日,False,
1994年7月15日,False,
1994年7月16日,False,
1994年7月17日,False,
1994年7月18日,False,
1994年7月19日,False,
1994年7月20日,False,
1994年7月21日,False,
1994年7月22日,False,
1994年7月23日,False,
1994年7月24日,False,
1994年7月25日,False,
1994年7月26日,False,
1994年7月27日,False,
1994年7月28日,False,
1994年7月29日,False,
1994年7月30日,False,
1994年7月31日,False,
1994年8月1日,False,
1994年8月2日,False,
1994年8月3日,False,
1994年8月4日,False,
1994年8月5日,False,
1994年8月6日,False,
1994年8月7日,False,
1994年8月8日,False,
1994年8月9日,False,
1994年8月10日,False,
1994年8月11日,False,
1994年8月12日,False,
1994年8月13日,False,
1994年8月14日,False,
1994年8月15日,False,
1994年8月16日,False,
1994年8月17日,False,
1994年8月18日,False,
1994年8月19日,False,
1994年8月20日,False,
1994年8月21日,False,
1994年8月22日,False,
1994年8月23日,False,
1994年8月24日,False,
1994年8月25日,False,
1994年8月26日,False,
1994年8月27日,False,
1994年8月28日,False,
1994年8月29日,False,
1994年8月30日,False,
1994年8月31日,False,
1994年9月1日,False,
1994年9月2日,False,
1994年9月3日,False,
1994年9月4日,False,
1994年9月5日,False,
1994年9月6日,False,
1994年9月7日,False,
1994年9月8日,False,
1994年9月9日,False,
1994年9月10日,False,
1994年9月11日,False,
1994年9月12日,False,
1994年9月13日,False,
1994年9月14日,False,
1994年9月15日,True,敬老の日
1994年9月16日,False,
1994年9月17日,False,
1994年9月18日,False,
1994年9月19日,False,
1994年9月20日,False,
1994年9月21日,False,
1994年9月22日,True,秋分の日
1994年9月23日,False,
1994年9月24日,False,
1994年9月25日,False,
1994年9月26日,False,
1994年9月27日,False,
1994年9月28日,False,
1994年9月29日,False,
1994年9月30日,False,
1994年10月1日,False,
1994年10月2日,False,
1994年10月3日,False,
1994年10月4日,False,
1994年10月5日,False,
1994年10月6日,False,
1994年10月7日,False,
1994年10月8日,False,
1994年10月9日,False,
1994年10月10日,True,体育の日
1994年10月11日,False,
1994年10月12日,False,
1994年10月13日,False,
1994年10月14日,False,
1994年10月15日,False,
1994年10月16日,False,
1994年10月17日,False,
1994年10月18日,False,
1994年10月19日,False,
1994年10月20日,False,
1994年10月21日,False,
1994年10月22日,False,
1994年10月23日,False,
1994年10月24日,False,
1994年10月25日,False,
1994年10月26日,False,
1994年10月27日,False,
1994年10月28日,False,
1994年10月29日,False,
1994年10月30日,False,
1994年10月31日,False,
1994年11月1日,False,
1994年11月2日,False,
1994年11月3日,True,文化の日
1994年11月4日,False,
1994年11月5日,False,
1994年11月6日,False,
1994年11月7日,False,
1994年11月8日,False,
1994年11月9日,False,
1994年11月10日,False,
1994年11月11日,False,
1994年11月12日,False,
1994年11月13日,False,
1994年11月14日,False,
1994年11月15日,False,
1994年11月16日,False,
1994年11月17日,False,
1994年11月18日,False,
1994年11月19日,False,
1994年11月20日,False,
1994年11月21日,False,
1994年11月22日,False,
1994年11月23日,True,勤労感謝の日
1994年11月24日,False,
1994年11月25日,False,
1994年11月26日,False,
1994年11月27日,False,
1994年11月28日,False,
1994年11月29日,False,
1994年11月30日,False,
1994年12月1日,False,
1994年12月2日,False,
1994年12月3日,False,
1994年12月4日,False,
1994年12月5日,False,
1994年12月6日,False,
1994年12月7日,False,
1994年12月8日,False,
1994年12月9日,False,
1994年12月10日,False,
1994年12月11日,False,
1994年12月12日,False,
1994年12月13日,False,
1994年12月14日,False,
1994年12月15日,False,
1994年12月16日,False,
1994年12月17日,False,
1994年12月18日,False,
1994年12月19日,False,
1994年12月20日,False,
1994年12月21日,False,
1994年12月22日,False,
1994年12月23日,True,天皇誕生日
1994年12月24日,False,
1994年12月25日,False,
1994年12月26日,False,
1994年12月27日,False,
1994年12月28日,False,
1994年12月29日,False,
1994年12月30日,False,
1994年12月31日,False,
1995年1月1日,True,元日
1995年1月2日,False,
1995年1月3日,False,
1995年1月4日,False,
1995年1月5日,False,
1995年1月6日,False,
1995年1月7日,False,
1995年1月8日,False,
1995年1月9日,False,
1995年1月10日,False,
1995年1月11日,False,
1995年1月12日,False,
1995年1月13日,False,
1995年1月14日,False,
1995年1月15日,True,成人の日
1995年1月16日,False,
1995年1月17日,False,
1995年1月18日,False,
1995年1月19日,False,
1995年1月20日,False,
1995年1月21日,False,
1995年1月22日,False,
1995年1月23日,False,
1995年1月24日,False,
1995年1月25日,False,
1995年1月26日,False,
1995年1月27日,False,
1995年1月28日,False,
1995年1月29日,False,
1995年1月30日,False,
1995年1月31日,False,
1995年2月1日,False,
1995年2月2日,False,
1995年2月3日,False,
1995年2月4日,False,
1995年2月5日,False,
1995年2月6日,False,
1995年2月7日,False,
1995年2月8日,False,
1995年2月9日,False,
1995年2月10日,False,
1995年2月11日,True,建国記念の日
1995年2月12日,False,
1995年2月13日,False,
1995年2月14日,False,
1995年2月15日,False,
1995年2月16日,False,
1995年2月17日,False,
1995年2月18日,False,
1995年2月19日,False,
1995年2月20日,False,
1995年2月21日,False,
1995年2月22日,False,
1995年2月23日,False,
1995年2月24日,False,
1995年2月25日,False,
1995年2月26日,False,
1995年2月27日,False,
1995年2月28日,False,
1995年3月1日,False,
1995年3月2日,False,
1995年3月3日,False,
1995年3月4日,False,
1995年3月5日,False,
1995年3月6日,False,
1995年3月7日,False,
1995年3月8日,False,
1995年3月9日,False,
1995年3月10日,False,
1995年3月11日,False,
1995年3月12日,False,
1995年3月13日,False,
1995年3月14日,False,
1995年3月15日,False,
1995年3月16日,False,
1995年3月17日,False,
1995年3月18日,False,
1995年3月19日,False,
1995年3月20日,True,春分の日
1995年3月21日,False,
1995年3月22日,False,
1995年3月23日,False,
1995年3月24日,False,
1995年3月25日,False,
1995年3月26日,False,
1995年3月27日,False,
1995年3月28日,False,
1995年3月29日,False,
1995年3月30日,False,
1995年3月31日,False,
1995年4月1日,False,
1995年4月2日,False,
1995年4月3日,False,
1995年4月4日,False,
1995年4月5日,False,
1995年4月6日,False,
1995年4月7日,False,
1995年4月8日,False,
1995年4月9日,False,
1995年4月10日,False,
1995年4月11日,False,
1995年4月12日,False,
1995年4月13日,False,
1995年4月14日,False,
1995年4月15日,False,
1995年4月16日,False,
1995年4月17日,False,
1995年4月18日,False,
1995年4月19日,False,
1995年4月20日,False,
1995年4月21日,False,
1995年4月22日,False,
1995年4月23日,False,
1995年4月24日,False,
1995年4月25日,False,
1995年4月26日,False,
1995年4月27日,False,
1995年4月28日,False,
1995年4月29日,True,みどりの日
1995年4月30日,False,
1995年5月1日,False,
1995年5月2日,False,
1995年5月3日,True,憲法記念日
1995年5月4日,False,
1995年5月5日,True,こどもの日
1995年5月6日,False,
1995年5月7日,False,
1995年5月8日,False,
1995年5月9日,False,
1995年5月10日,False,
1995年5月11日,False,
1995年5月12日,False,
1995年5月13日,False,
1995年5月14日,False,
1995年5月15日,False,
1995年5月16日,False,
1995年5月17日,False,
1995年5月18日,False,
1995年5月19日,False,
1995年5月20日,False,
1995年5月21日,False,
1995年5月22日,False,
1995年5月23日,False,
1995年5月24日,False,
1995年5月25日,False,
